admin_level,name,name1,name2,name3,x_coord,y_coord,adm4_name,adm4_name1,adm4_name2,adm4_name3,adm4_pcode,adm3_name,adm3_name1,adm3_name2,adm3_name3,adm3_pcode,adm2_name,adm2_name1,adm2_name2,adm2_name3,adm2_pcode,adm1_name,adm1_name1,adm1_name2,adm1_name3,adm1_pcode,adm0_name,adm0_name1,adm0_name2,adm0_name3,adm0_pcode,valid_on,valid_to,version,lang,lang1,lang2,lang3,geometry_wkt
4,Abdeladhim,عبد العظيم,,,8.56025941,35.19116945,Abdeladhim,عبد العظيم,,,TN426262,Feriana,فريانة,,,TN4262,Kassérine,القصرين,,,TN42,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.560259415000019 35.19116944899997)
4,Majel Bel Abbes Nord,ماجل بالعباس الشمالية,,,8.55542272,34.80411803,Majel Bel Abbes Nord,ماجل بالعباس الشمالية,,,TN426351,Majel Belabbes,ماجل بلعباس,,,TN4263,Kassérine,القصرين,,,TN42,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.555422722000003 34.804118027000015)
4,Majel Bel Abbes Sud,ماجل بالعباس الجنوبية,,,8.56452766,34.68801343,Majel Bel Abbes Sud,ماجل بالعباس الجنوبية,,,TN426352,Majel Belabbes,ماجل بلعباس,,,TN4263,Kassérine,القصرين,,,TN42,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.564527661999989 34.68801342699999)
4,Oum Laksab,أم الأقصاب,,,8.40767292,34.74286815,Oum Laksab,أم الأقصاب,,,TN426353,Majel Belabbes,ماجل بلعباس,,,TN4263,Kassérine,القصرين,,,TN42,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.407672921000028 34.74286814599998)
4,Ennadhour,الناظور,,,8.69891587,34.72860902,Ennadhour,الناظور,,,TN426354,Majel Belabbes,ماجل بلعباس,,,TN4263,Kassérine,القصرين,,,TN42,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.698915865000004 34.728609022)
4,Henchir Oum El Khir,هنشير أم الخير,,,8.75206114,34.77641268,Henchir Oum El Khir,هنشير أم الخير,,,TN426355,Majel Belabbes,ماجل بلعباس,,,TN4263,Kassérine,القصرين,,,TN42,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.752061140000023 34.776412677999986)
4,Soula,صولة,,,8.43583092,34.82409144,Soula,صولة,,,TN426356,Majel Belabbes,ماجل بلعباس,,,TN4263,Kassérine,القصرين,,,TN42,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.435830919000011 34.824091442)
4,Groua El Jedra,قروع الجدرة,,,8.66534491,34.82088894,Groua El Jedra,قروع الجدرة,,,TN426357,Majel Belabbes,ماجل بلعباس,,,TN4263,Kassérine,القصرين,,,TN42,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.665344905999973 34.82088893600002)
4,Sidi Bouzid,سيدي بوزيد,,,9.49283518,35.03484659,Sidi Bouzid,سيدي بوزيد,,,TN435151,Sidi Bouzid Ouest,سيدي بوزيد الغربية,,,TN4351,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.492835184 35.03484659399999)
4,Ennour,النور,,,9.48467334,35.04212834,Ennour,النور,,,TN435152,Sidi Bouzid Ouest,سيدي بوزيد الغربية,,,TN4351,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.484673339999972 35.042128343)
4,Sidi Salem,سيدي سالم,,,9.46688705,35.09440621,Sidi Salem,سيدي سالم,,,TN435153,Sidi Bouzid Ouest,سيدي بوزيد الغربية,,,TN4351,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.466887045000021 35.09440620800001)
4,El Hichria,الهيشرية,,,9.40957034,34.89499926,El Hichria,الهيشرية,,,TN435154,Sidi Bouzid Ouest,سيدي بوزيد الغربية,,,TN4351,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.409570339000027 34.894999262)
4,El Friou,الفريو,,,9.42686566,34.83883045,El Friou,الفريو,,,TN435155,Sidi Bouzid Ouest,سيدي بوزيد الغربية,,,TN4351,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.42686566499998 34.83883044800001)
4,Sadakia,الصداقية,,,9.42740339,35.09684471,Sadakia,الصداقية,,,TN435156,Sidi Bouzid Ouest,سيدي بوزيد الغربية,,,TN4351,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.427403384999991 35.096844707)
4,Oum El Adham (1),أم العظام 1,,,9.39007791,35.1069551,Oum El Adham (1),أم العظام 1,,,TN435157,Sidi Bouzid Ouest,سيدي بوزيد الغربية,,,TN4351,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.390077908000023 35.10695509599998)
4,Oum El Adham (2),أم العظام 2,,,9.3392511,35.08316572,Oum El Adham (2),أم العظام 2,,,TN435158,Sidi Bouzid Ouest,سيدي بوزيد الغربية,,,TN4351,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.339251101999992 35.083165716999986)
4,Ettouila,الطويلة,,,9.41396563,34.9955584,Ettouila,الطويلة,,,TN435159,Sidi Bouzid Ouest,سيدي بوزيد الغربية,,,TN4351,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.413965630999996 34.99555839999999)
4,Ennasr,النصر,,,9.38335595,35.14829519,Ennasr,النصر,,,TN435160,Sidi Bouzid Ouest,سيدي بوزيد الغربية,,,TN4351,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.383355952999977 35.14829518900001)
4,Sidi Bouzid Sud,سيدي بوزيد الجنوبية,,,9.47865857,35.03262514,Sidi Bouzid Sud,سيدي بوزيد الجنوبية,,,TN435161,Sidi Bouzid Ouest,سيدي بوزيد الغربية,,,TN4351,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.478658569999993 35.03262513999999)
4,Sidi Bouzid Ouest,سيدي بوزيد الغربية,,,9.47514787,35.03798092,Sidi Bouzid Ouest,سيدي بوزيد الغربية,,,TN435162,Sidi Bouzid Ouest,سيدي بوزيد الغربية,,,TN4351,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.475147865999986 35.03798092400001)
4,El Ahouaz,الأحواز,,,9.50087627,34.99102903,El Ahouaz,الأحواز,,,TN435251,Sidi Bouzid Est,سيدي بوزيد الشرقية,,,TN4352,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.500876269999992 34.99102903199997)
4,Bennour,بنور,,,9.54227466,35.18061117,Bennour,بنور,,,TN435252,Sidi Bouzid Est,سيدي بوزيد الشرقية,,,TN4352,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.542274657999997 35.18061117000002)
4,Faiedh,فانض,,,9.68435917,35.07256038,Faiedh,فانض,,,TN435253,Sidi Bouzid Est,سيدي بوزيد الشرقية,,,TN4352,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.684359174000008 35.07256038100002)
4,El Assouad,الأسود,,,9.53610341,35.07758664,El Assouad,الأسود,,,TN435254,Sidi Bouzid Est,سيدي بوزيد الشرقية,,,TN4352,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.536103412999978 35.07758664400001)
4,El Amra,العامرة,,,9.65093643,35.15322905,El Amra,العامرة,,,TN435255,Sidi Bouzid Est,سيدي بوزيد الشرقية,,,TN4352,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.65093643199998 35.15322904599998)
4,El Makarem,المكارم,,,9.64934467,35.21956624,El Makarem,المكارم,,,TN435256,Sidi Bouzid Est,سيدي بوزيد الشرقية,,,TN4352,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.649344670000005 35.21956623800003)
4,El Makarem Est,المكارم الشرقية,,,9.56776671,35.23638446,El Makarem Est,المكارم الشرقية,,,TN435257,Sidi Bouzid Est,سيدي بوزيد الشرقية,,,TN4352,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.567766709000011 35.23638446299998)
4,El Okla,العقلة,,,9.6234505,35.10186108,El Okla,العقلة,,,TN435258,Sidi Bouzid Est,سيدي بوزيد الشرقية,,,TN4352,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.623450495999975 35.101861079)
4,Ain Rebaou,عين رباو,,,9.69570751,34.99279544,Ain Rebaou,عين رباو,,,TN435259,Sidi Bouzid Est,سيدي بوزيد الشرقية,,,TN4352,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.695707513000002 34.99279544400002)
4,El Henia Abazid,الحنية أبازيد,,,9.73387163,35.02883695,El Henia Abazid,الحنية أبازيد,,,TN435260,Sidi Bouzid Est,سيدي بوزيد الشرقية,,,TN4352,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.733871625999996 35.028836947)
4,Garet Hadid,قارة حديد,,,9.57651631,34.99615061,Garet Hadid,قارة حديد,,,TN435261,Sidi Bouzid Est,سيدي بوزيد الشرقية,,,TN4352,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.576516313000013 34.99615060899998)
4,Ezzitouna,الزيتونة,,,9.49065348,34.91342743,Ezzitouna,الزيتونة,,,TN435262,Sidi Bouzid Est,سيدي بوزيد الشرقية,,,TN4352,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.490653480999981 34.91342743199999)
4,Jilma Est,جملة الشرقية,,,9.44652079,35.32212175,Jilma Est,جملة الشرقية,,,TN435351,Jelma,جلمة,,,TN4353,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.446520785000018 35.32212174900002)
4,Jilma Ouest,جلمة الغريبة,,,9.40038216,35.28315159,Jilma Ouest,جلمة الغريبة,,,TN435352,Jelma,جلمة,,,TN4353,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.400382160999982 35.28315158800001)
4,Lazirek,لزيرق,,,9.33901487,35.28060222,Lazirek,لزيرق,,,TN435353,Jelma,جلمة,,,TN4353,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.339014865000024 35.28060221599998)
4,Selta,سلتة,,,9.26381278,35.36652365,Selta,سلتة,,,TN435354,Jelma,جلمة,,,TN4353,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.263812776000009 35.366523649999976)
4,Zoghmar,زغمار,,,9.32680876,35.39733741,Zoghmar,زغمار,,,TN435355,Jelma,جلمة,,,TN4353,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.326808762999974 35.39733741499998)
4,Ghedir Ezzitoun,غدير الزيتون,,,9.49360216,35.28441424,Ghedir Ezzitoun,غدير الزيتون,,,TN435356,Jelma,جلمة,,,TN4353,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.493602157999987 35.284414235999975)
4,Baten Elghezel Sud,باطن الغزال الجنوبية,,,9.38413264,35.37689224,Baten Elghezel Sud,باطن الغزال الجنوبية,,,TN435357,Jelma,جلمة,,,TN4353,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.384132640000018 35.37689223699999)
4,Baten Elghezel Nord,باطن الغزال الشمالية,,,9.33575597,35.44703482,Baten Elghezel Nord,باطن الغزال الشمالية,,,TN435358,Jelma,جلمة,,,TN4353,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.335755972000015 35.44703481800002)
4,El Adhla,العضلة,,,9.4157053,35.42549647,El Adhla,العضلة,,,TN435359,Jelma,جلمة,,,TN4353,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.415705304000028 35.425496474)
4,El Hamima,الحميمة,,,9.43310534,35.20793324,El Hamima,الحميمة,,,TN435360,Jelma,جلمة,,,TN4353,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.433105336999972 35.20793324099998)
4,El Abaiedh,الأبيض,,,9.4581843,35.43983899,El Abaiedh,الأبيض,,,TN435361,Jelma,جلمة,,,TN4353,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.458184302000006 35.43983899099999)
4,Cebalet,السبالة,,,9.27749213,35.18442632,Cebalet,السبالة,,,TN435451,Sabalat Ouled Asker,سبالة أولاد عسكر,,,TN4354,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.27749213200002 35.184426325000004)
4,El Amra,العامرة,,,9.30795271,35.12349796,El Amra,العامرة,,,TN435452,Sabalat Ouled Asker,سبالة أولاد عسكر,,,TN4354,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.307952714999999 35.12349795799997)
4,Essed,السد,,,9.33834592,35.19861283,Essed,السد,,,TN435453,Sabalat Ouled Asker,سبالة أولاد عسكر,,,TN4354,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.338345919000005 35.19861283199998)
4,Meghila,مغيلة,,,9.26250211,35.26672452,Meghila,مغيلة,,,TN435454,Sabalat Ouled Asker,سبالة أولاد عسكر,,,TN4354,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.262502111000003 35.26672452399998)
4,El Ayoun,العيون,,,9.21308944,35.31697023,El Ayoun,العيون,,,TN435455,Sabalat Ouled Asker,سبالة أولاد عسكر,,,TN4354,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.21308944399999 35.316970233000006)
4,Bir El Hafey,بئر الحفي,,,9.19673557,34.95550086,Bir El Hafey,بئر الحفي,,,TN435551,Bir El Hfay,بئر الحفي,,,TN4355,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.196735568999998 34.95550085799999)
4,El Mohamdia,المحمدية,,,9.1601909,34.98322575,El Mohamdia,المحمدية,,,TN435552,Bir El Hfay,بئر الحفي,,,TN4355,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.160190904999979 34.98322575200001)
4,El Ksar,القصر,,,9.33963989,34.96864349,El Ksar,القصر,,,TN435553,Bir El Hfay,بئر الحفي,,,TN4355,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.339639893000026 34.96864348999998)
4,Bir Amama,بئر عمامة,,,9.30325087,34.87316857,Bir Amama,بئر عمامة,,,TN435554,Bir El Hfay,بئر الحفي,,,TN4355,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.303250870999989 34.873168566000004)
4,El Mezara,المزارة,,,9.27746416,34.9646463,El Mezara,المزارة,,,TN435555,Bir El Hfay,بئر الحفي,,,TN4355,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.277464160000022 34.964646301000016)
4,Essalama,السلامة,,,9.38051473,34.81703367,Essalama,السلامة,,,TN435556,Bir El Hfay,بئر الحفي,,,TN4355,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.38051472699999 34.81703366800002)
4,Ourgha,ورغة,,,9.29278648,34.78716891,Ourgha,ورغة,,,TN435557,Bir El Hfay,بئر الحفي,,,TN4355,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.292786481999997 34.787168913000016)
4,Rahal,رحال,,,9.33738309,34.79079509,Rahal,رحال,,,TN435558,Bir El Hfay,بئر الحفي,,,TN4355,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.337383086999978 34.790795091999996)
4,Bir Bousbiaa,بئر بوصبيع,,,9.26778416,34.89777633,Bir Bousbiaa,بئر بوصبيع,,,TN435559,Bir El Hfay,بئر الحفي,,,TN4355,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.267784161999998 34.89777632900001)
4,Sidi Ali Ben Aoun,سيدي علي بن عون,,,9.14822496,34.88771316,Sidi Ali Ben Aoun,سيدي علي بن عون,,,TN435651,Sidi Ali Ben Aoun,سيدي علي بن عون,,,TN4356,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.148224957000025 34.887713158)
4,Errabta,الرابطة,,,9.22545406,34.76067244,Errabta,الرابطة,,,TN435652,Sidi Ali Ben Aoun,سيدي علي بن عون,,,TN4356,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.225454062999972 34.76067244400002)
4,Essahla,الساهلة,,,9.08336475,34.83703481,Essahla,الساهلة,,,TN435653,Sidi Ali Ben Aoun,سيدي علي بن عون,,,TN4356,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.083364752000023 34.83703481200001)
4,El Ouaara,الواعرة,,,9.01608833,34.81016814,El Ouaara,الواعرة,,,TN435654,Sidi Ali Ben Aoun,سيدي علي بن عون,,,TN4356,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.016088328000023 34.81016814399999)
4,Ouled Brahim,أولاد إبراهيم,,,8.98746069,34.77851499,Ouled Brahim,أولاد إبراهيم,,,TN435655,Sidi Ali Ben Aoun,سيدي علي بن عون,,,TN4356,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.98746068700001 34.778514992)
4,El Mansoura Est,المنصورة الشرقية,,,9.12070477,34.73440784,El Mansoura Est,المنصورة الشرقية,,,TN435656,Sidi Ali Ben Aoun,سيدي علي بن عون,,,TN4356,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.120704768999985 34.734407843999975)
4,El Mansoura Ouest,المنصورة الغربية,,,9.04035361,34.74348209,El Mansoura Ouest,المنصورة الغربية,,,TN435657,Sidi Ali Ben Aoun,سيدي علي بن عون,,,TN4356,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.040353609000022 34.743482090999976)
4,Menzel Bouzaiane,منزل بوزيان,,,9.4177927,34.56962581,Menzel Bouzaiane,منزل بوزيان,,,TN435751,Menzel Bouzaiene,منزل بوزيان,,,TN4357,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.417792700000007 34.56962580999999)
4,En-Nouamer,النوامر,,,9.42834906,34.60943728,En-Nouamer,النوامر,,,TN435752,Menzel Bouzaiene,منزل بوزيان,,,TN4357,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.428349056000002 34.60943728299998)
4,Kallel,قلال,,,9.34916149,34.69537266,Kallel,قلال,,,TN435753,Menzel Bouzaiene,منزل بوزيان,,,TN4357,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.349161487000003 34.69537265600002)
4,El Khorchef,الخرشف,,,9.51198758,34.71392217,El Khorchef,الخرشف,,,TN435754,Menzel Bouzaiene,منزل بوزيان,,,TN4357,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.511987577000014 34.71392216800001)
4,El Kharrouba,الخروبة,,,9.42783647,34.67156312,El Kharrouba,الخروبة,,,TN435755,Menzel Bouzaiene,منزل بوزيان,,,TN4357,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.427836472000024 34.671563117000005)
4,El Omria,العمرية,,,9.31993167,34.61948289,El Omria,العمرية,,,TN435756,Menzel Bouzaiene,منزل بوزيان,,,TN4357,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.319931666000002 34.619482886000014)
4,El Omrane,العمران,,,9.40889543,34.53426437,El Omrane,العمران,,,TN435757,Menzel Bouzaiene,منزل بوزيان,,,TN4357,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.408895428999983 34.534264372999985)
4,El Jebbes,الجباس,,,9.63481357,34.72084673,El Jebbes,الجباس,,,TN435851,Meknassi,المكناسي,,,TN4358,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.63481357400002 34.720846731999984)
4,Gheris Ouest,الغريس الغربية,,,9.76708133,34.64664565,Gheris Ouest,الغريس الغربية,,,TN435852,Meknassi,المكناسي,,,TN4358,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.767081328000017 34.646645654)
4,Mech,مش,,,9.51790796,34.50641525,Mech,مش,,,TN435853,Meknassi,المكناسي,,,TN4358,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.517907959000013 34.506415247999996)
4,Meknassy Est,المكناسي الشرقية,,,9.65570394,34.58679082,Meknassy Est,المكناسي الشرقية,,,TN435854,Meknassi,المكناسي,,,TN4358,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.655703936000009 34.58679082200001)
4,Meknassy Ouest,المكناسي الغربية,,,9.62023894,34.55161132,Meknassy Ouest,المكناسي الغربية,,,TN435855,Meknassi,المكناسي,,,TN4358,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.620238939999979 34.55161131599999)
4,Meknassy Nord,المكناسي الشمالية,,,9.60162726,34.62241641,Meknassy Nord,المكناسي الشمالية,,,TN435856,Meknassi,المكناسي,,,TN4358,Sidi Bou Zid,سيدي بوزيد,,,TN43,Centre West,الوسط الغربي,,,TN4,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.601627258999997 34.62241641100002)
